whs_source_page,comments,whs_site_id,latitude,longitude,name,edited name,wikipedia_link,Country,iso_code,Criteria,Date of Inscription,size_has,Region,Edited region
http://whc.unesco.org/en/list/1087,,1087,53.075972,8.807472,Town Hall and Roland on the Marketplace of Bremen,Town Hall and Roland on the Marketplace of Bremen,http://en.wikipedia.org/wiki/Town_Hall_of_Bremen,Germany,DE,"iii,iv,vi",2004,0.29,Bremen (city-state),Bremen (city-state)
http://whc.unesco.org/en/list/624,,624,49.891667,10.888889,Town of Bamberg,Town of Bamberg,http://en.wikipedia.org/wiki/Bamberg,Germany,DE,"ii,iv",1993,142,District of Upper Franconia,District of Upper Franconia
http://whc.unesco.org/en/list/479,,479,19.88889,102.13333,Town of Luang Prabang,Town of Luang Prabang,http://en.wikipedia.org/wiki/Luang_Prabang,Lao People's Democratic Republic,LA,"ii,iv,v",1995,,Province of Luang Prabang,Province of Luang Prabang
http://whc.unesco.org/en/list/460,,460,21.803056,-79.984444,Trinidad and the Valley de los Ingenios,Trinidad and the Valley de los Ingenios,http://en.wikipedia.org/wiki/Valley_de_los_Ingenios,Cuba,CU,"iv,v",1988,,Province of Sancti Spiritus,Province of Sancti Spiritus
http://whc.unesco.org/en/list/1167,,1167,-2.5,101.5,Tropical Rainforest Heritage of Sumatra,Tropical Rainforest Heritage of Sumatra,http://en.wikipedia.org/wiki/Tropical_Rainforest_Heritage_of_Sumatra,Indonesia,ID,"vii,ix,x",2004,2595124,"Provinces of Nanggroe Aceh Darussalam, Sumatra Utara (North Sumatra), Jambi, Sumatra Barat (West Sumatra), Sumatra Selatan (South Sumatra), Bengkulu, and Lampung on the Island of Sumatra","Provinces of Nanggroe Aceh Darussalam, Sumatra Utara (North Sumatra), Jambi, Sumatra Barat (West Sumatra), Sumatra Selatan (South Sumatra), Bengkulu, and Lampung on the Island of Sumatra"
http://whc.unesco.org/en/list/494,,494,-18.66667,44.75,Tsingy de Bemaraha Strict Nature Reserve,Tsingy de Bemaraha Strict Nature Reserve,http://en.wikipedia.org/wiki/Tsingy_de_Bemaraha_Strict_Nature_Reserve,Madagascar,MG,"vii,x",1990,152000,"Centre Ouest, dans le Fivondronana d'Antsalova et le Faritany de Mahajanga","Centre Ouest, dans le Fivondronana d'Antsalova et le Faritany de Mahajanga"
http://whc.unesco.org/en/list/1021,,1021,-18.75,21.733333,Tsodilo,Tsodilo,http://en.wikipedia.org/wiki/Tsodilo,Botswana,BW,"i,iii,vi",2001,4800,"The Ngamiland District, north-west Botswana","The Ngamiland District, north-west Botswana"
http://whc.unesco.org/en/list/653,,653,8.953333,119.8675,Tubbataha Reefs Natural Park,Tubbataha Reefs Natural Park,http://en.wikipedia.org/wiki/Tubbataha_Reef,Philippines,PH,"vii,ix,x",1993,130028,"Municipality of Cagayancillo, Province of Palawan","Municipality of Cagayancillo, Province of Palawan"
http://whc.unesco.org/en/list/1052,,1052,49.2,16.61667,Tugendhat Villa in Brno,Tugendhat Villa in Brno,http://en.wikipedia.org/wiki/Villa_Tugendhat,Czech Republic,CZ,"ii,iv",2001,0.73,South Moravian Region,South Moravian Region
http://whc.unesco.org/en/list/1255,,1255,-20.595583,14.372583,Twyfelfontein or /Ui-//aes,Twyfelfontein or /Ui-//aes,http://en.wikipedia.org/wiki/Twyfelfontein,Namibia,NA,"iii,v",2007,57,Kunene Region,Kunene Region
http://whc.unesco.org/en/list/299,,299,33.27194,35.19444,Tyre,Tyre,http://en.wikipedia.org/wiki/Tyre,Lebanon,LB,"iii,vi",1984,154,"City and District of Tyre, Governorate of South Lebanon","City and District of Tyre, Governorate of South Lebanon"
http://whc.unesco.org/en/list/608,,608,-6.75,105.333333,Ujung Kulon National Park,Ujung Kulon National Park,http://en.wikipedia.org/wiki/Ujung_Kulon_National_Park,Indonesia,ID,"vii,x",1991,76200,Provinces of Banten (formerly West Java) and Lampung,Provinces of Banten (formerly West Java) and Lampung
http://whc.unesco.org/en/list/985,,985,-29.38333,29.54056,uKhahlamba / Drakensberg Park,uKhahlamba / Drakensberg Park,http://en.wikipedia.org/wiki/UKhahlamba_/_Drakensberg_Park,South Africa,ZA,"i,iii,vii,x",2000,242813,KwaZulu-Natal,KwaZulu-Natal
http://whc.unesco.org/en/list/447,,447,-25.333333,131,Uluru-Kata Tjuta National Park,Uluru-Kata Tjuta National Park,http://en.wikipedia.org/wiki/Ulu%25E1%25B9%259Fu-Kata_Tju%25E1%25B9%25AFa_National_Park,Australia,AU,"v,vi,vii,viii",1987,132566,Northern territory,Northern territory
http://whc.unesco.org/en/list/1093,,1093,31.50167,35.92056,Um er-Rasas (Kastrom Mefa'a),Um er-Rasas (Kastrom Mefa'a),http://en.wikipedia.org/wiki/Umm_ar-Rasas,Jordan,JO,"i,iv,vi",2004,24,Madaba Governorate,Madaba Governorate
http://whc.unesco.org/en/list/876,,876,40.481389,-3.368056,University and Historic Precinct of AlcalÃ¡ de Henares,University and Historic Precinct of Alcalá de Henares,http://en.wikipedia.org/wiki/Alcal%25C3%25A1_de_Henares,Spain,ES,"ii,iv,vi",1998,,Province and Autonomous Community of Madrid,Province and Autonomous Community of Madrid
http://whc.unesco.org/en/list/1066,,1066,50.173611,7.694167,Upper Middle Rhine Valley,Upper Middle Rhine Valley,http://en.wikipedia.org/wiki/Rhine_Gorge,Germany,DE,"ii,iv,v",2002,27250,States of Rhineland-Palatinate (Rheinland-Pfalz) and Hesse (Hessen),States of Rhineland-Palatinate (Rheinland-Pfalz) and Hesse (Hessen)
http://whc.unesco.org/en/list/709,,709,42.91639,43.01139,Upper Svaneti,Upper Svaneti,http://en.wikipedia.org/wiki/Svaneti,Georgia,GE,"iv,v",1996,1.06,"Village of Chajashi, Mestia district, Region of Samegrelo-Zemo Svateni","Village of Chajashi, Mestia district, Region of Samegrelo-Zemo Svateni"
http://whc.unesco.org/en/list/1202,,1202,22.14722,-80.45278,Urban Historic Centre of Cienfuegos,Urban Historic Centre of Cienfuegos,http://en.wikipedia.org/wiki/Cienfuegos,Cuba,CU,"ii,v",2005,,Municipality of Cienfuegos,Municipality of Cienfuegos
http://whc.unesco.org/en/list/58,,58,61.3,7.33333,Urnes Stave Church,Urnes Stave Church,http://en.wikipedia.org/wiki/Urnes_Stave_Church,Norway,NO,"i,ii,iii",,,N61 17 60 E7 19 59.988,N61 17 60 E7 19 59.988
"http://whc.unesco.org/en/list/769
http://whc.unesco.org/en/list/769",,769,50.275,92.719722,Uvs Nuur Basin,Uvs Nuur Basin,http://en.wikipedia.org/wiki/Uvs_Nuur,Mongolia,MN,"ix,x",2003,898064,Russian Federation,Russian Federation
http://whc.unesco.org/en/list/1026,,1026,43.066667,11.55,Val d'Orcia,Val d'Orcia,http://en.wikipedia.org/wiki/Val_d%27Orcia,Italy,IT,"iv,vi",2004,61188,"Province of Siena, Tuscany","Province of Siena, Tuscany"
http://whc.unesco.org/en/list/261,,261,-4.32917,55.7375,Vallée de Mai Nature Reserve,Vallée de Mai Nature Reserve,http://en.wikipedia.org/wiki/Vall%25C3%25A9e_de_Mai,Seychelles,SC,"vii,viii,ix,x",1983,20,"Praslin Island, 50km north-east of MahÃ©.","Praslin Island, 50km north-east of MahÃ©."
http://whc.unesco.org/en/list/1134,,1134,57.1,12.383333,Varberg Radio Station,Varberg Radio Station,http://en.wikipedia.org/wiki/Grimeton_VLF_transmitter,Sweden,SE,"ii,iv",2004,109,County of Halland,County of Halland
http://whc.unesco.org/en/list/481,,481,14.83333,105.8,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,http://en.wikipedia.org/wiki/Vat_Phou,Lao People's Democratic Republic,LA,"iii,iv,vi",2001,39000,Champasak Province,Champasak Province
http://whc.unesco.org/en/list/286,,286,41.90216,12.45736,Vatican City,Vatican City,http://en.wikipedia.org/wiki/Vatican_City,Holy See,VA,"i,ii,iv,vi",1984,,Vatican City State,Vatican City State
http://whc.unesco.org/en/list/1143,,1143,65.61667,11.75,VegaÃ¸yan -- The Vega Archipelago,Vegaøyan -- The Vega Archipelago,http://en.wikipedia.org/wiki/Vega%C3%B8yan,Norway,NO,v,2004,103710,"Nordland, Vega","Nordland, Vega"
http://whc.unesco.org/en/list/394,,394,45.434306,12.338944,Venice and its Lagoon,Venice and its Lagoon,http://en.wikipedia.org/wiki/Venice,Italy,IT,"i,ii,iii,iv,v,vi",1987,,"Province of Venezia, Veneto Region","Province of Venezia, Veneto Region"
http://whc.unesco.org/en/list/751,,751,61.06194,26.64083,Verla Groundwood and Board Mill,Verla Groundwood and Board Mill,http://en.wikipedia.org/wiki/Verla,Finland,FI,iv,1996,23,"Municipalities of Jaala and Valkeala, Region of Kymenlaakso, Province of Southern Finland","Municipalities of Jaala and Valkeala, Region of Kymenlaakso, Province of Southern Finland"
http://whc.unesco.org/en/list/84,,84,47.466389,3.748333,"Vézelay, Church and Hill","Vézelay, Church and Hill",http://en.wikipedia.org/wiki/V%25C3%25A9zelay_Abbey,France,FR,"i,vi",1979,183,"Department of Yonne, Bourgogne Region","Department of Yonne, Bourgogne Region"
http://whc.unesco.org/en/list/907,,907,41.944167,12.771972,Villa Adriana (Tivoli),Villa Adriana (Tivoli),http://en.wikipedia.org/wiki/Hadrian%27s_Villa,Italy,IT,"i,ii,iii",1999,80,"Province of Rome, Region of Latium","Province of Rome, Region of Latium"
http://whc.unesco.org/en/list/1025,,1025,41.963917,12.79625,"Villa d'Este, Tivoli","Villa d'Este, Tivoli",http://en.wikipedia.org/wiki/Villa_d%27Este,Italy,IT,"i,ii,iii,iv,vi",2001,4.5,"Province of Rome, Region of Latium","Province of Rome, Region of Latium"
http://whc.unesco.org/en/list/832,,832,37.36611,14.33417,Villa Romana del Casale,Villa Romana del Casale,http://en.wikipedia.org/wiki/Villa_Romana_del_Casale,Italy,IT,"i,ii,iii",1997,8.92,"Piazza Armerina, Province of Enna, Sicily","Piazza Armerina, Province of Enna, Sicily"
http://whc.unesco.org/en/list/596,,596,46.135833,24.773056,Villages with Fortified Churches in Transylvania,Villages with Fortified Churches in Transylvania,http://en.wikipedia.org/wiki/Fortified_churches_in_Transylvania,Romania,RO,iv,1993,553,"Counties of Alba, Brasov, Harghita, MureÅ, Sibiu, Region of Transylvania","Counties of Alba, Brasov, Harghita, MureÅ, Sibiu, Region of Transylvania"
http://whc.unesco.org/en/list/541,,541,54.68667,25.29306,Vilnius Historic Centre,Vilnius Historic Centre,http://en.wikipedia.org/wiki/Vilnius_Old_Town,Lithuania,LT,"ii,iv",1994,,City of Vilnius,City of Vilnius
http://whc.unesco.org/en/list/840,,840,22.61667,-83.71667,ViÃ±ales Valley,Viñales Valley,http://en.wikipedia.org/wiki/Vi%25C3%25B1ales_Valley,Cuba,CU,iv,1999,,Province of Pinar del Rio,Province of Pinar del Rio
http://whc.unesco.org/en/list/719,,719,65.06667,60.15,Virgin Komi Forests,Virgin Komi Forests,http://en.wikipedia.org/wiki/Virgin_Komi_Forests,Russian Federation,RU,"vii,ix",1995,3280000,Komi Republic,Komi Republic
http://whc.unesco.org/en/list/63,,63,0.916667,29.166667,Virunga National Park,Virunga National Park,http://en.wikipedia.org/wiki/Virunga_National_Park,Democratic Republic of the Congo,CD,"vii,viii,x",1979,800000,Province of North-Kivu and Orientale province,Province of North-Kivu and Orientale province
http://whc.unesco.org/en/list/1217,,1217,43.323175,-3.016833,Vizcaya Bridge,Vizcaya Bridge,http://en.wikipedia.org/wiki/Vizcaya_Bridge,Spain,ES,"i,ii",2006,0.86,"Basque Country, Province of Bizjaia,","Basque Country, Province of Bizjaia,"
http://whc.unesco.org/en/list/622,,622,49.03333,19.28333,VlkolÃ­nec,Vlkolínec,http://en.wikipedia.org/wiki/Vlkol%C3%ADnec,Slovakia,SK,"iv,v",1993,4.9,"RuÅ¾omberok District, Zilina Region","RuÅ¾omberok District, Zilina Region"
http://whc.unesco.org/en/list/765,,765,56.333333,158.5,Volcanoes of Kamchatka,Volcanoes of Kamchatka,http://en.wikipedia.org/wiki/Kamchatka_Peninsula,Russian Federation,RU,"vii,viii,ix,x",2001,3830200,N56 19 60 E158 30 0,N56 19 60 E158 30 0
http://whc.unesco.org/en/list/687,,687,49.24444,6.85,VÃ¶lklingen Ironworks,Völklingen Ironworks,http://en.wikipedia.org/wiki/V%25C3%25B6lklingen_Ironworks,Germany,DE,"ii,iv",1994,,State of Saarland,State of Saarland
http://whc.unesco.org/en/list/1162,,1162,-26.86,27.26,Vredefort Dome,Vredefort Dome,http://en.wikipedia.org/wiki/Vredefort_crater,South Africa,ZA,viii,2005,30000,Northwest and Free State provinces,Northwest and Free State provinces
http://whc.unesco.org/en/list/749,,749,12.35,2.35,W National Park of Niger,W National Park of Niger,http://en.wikipedia.org/wiki/W_National_Park,Niger,NE,"ix,x",1996,220000,"DÃ©partment de Tillaberi, arrondisement de Say","DÃ©partment de Tillaberi, arrondisement de Say"
http://whc.unesco.org/en/list/970,,970,48.364444,15.434167,Wachau Cultural Landscape,Wachau Cultural Landscape,http://en.wikipedia.org/wiki/Wachau,Austria,AT,"ii,iv",2000,18387,"Towns of Krems and Melk, Lower Austria","Towns of Krems and Melk, Lower Austria"
http://whc.unesco.org/en/list/1186,,1186,29.33333,30.18333,Wadi Al-Hitan (Whale Valley),Wadi Al-Hitan (Whale Valley),http://en.wikipedia.org/wiki/Wadi_Al-Hitan,Egypt,EG,viii,2005,20015,Faiyum Governorate,Faiyum Governorate
http://whc.unesco.org/en/list/958,,958,40.366667,49.833333,Walled City of Baku with the Shirvanshah's Palace and Maiden Tower,Walled City of Baku with the Shirvanshah's Palace and Maiden Tower,http://en.wikipedia.org/wiki/Baku,Azerbaijan,AZ,iv,2000,22,Apsheron peninsula,Apsheron peninsula
http://whc.unesco.org/en/list/897,,897,50.966778,10.307,Wartburg Castle,Wartburg Castle,http://en.wikipedia.org/wiki/Wartburg,Germany,DE,"iii,vi",1999,,"Eisenach, State of Thuringia (ThÃ¼ringen)","Eisenach, State of Thuringia (ThÃ¼ringen)"
"http://whc.unesco.org/en/list/354
http://whc.unesco.org/en/list/354",,354,48.996056,-113.904167,Waterton Glacier International Peace Park,Waterton Glacier International Peace Park,http://en.wikipedia.org/wiki/Waterton_Glacier_International_Peace_Park,Canada,CA,"vii,ix",1995,457614,United States of America,United States of America
http://whc.unesco.org/en/list/1195,,1195,62.11667,7.16667,West Norwegian Fjords â Geirangerfjord and NÃ¦rÃ¸yfjord,West Norwegian Fjords – Geirangerfjord and Nærøyfjord,http://en.wikipedia.org/wiki/Geirangerfjord,Norway,NO,"vii,viii",2005,,Counties of MÃ¸re & Romsdal and Sogn & Fjordane,Counties of MÃ¸re & Romsdal and Sogn & Fjordane
http://whc.unesco.org/en/list/900,,900,44,40,Western Caucasus,Western Caucasus,http://en.wikipedia.org/wiki/Western_Caucasus,Russian Federation,RU,"ix,x",1999,298903,Krasnodar Region,Krasnodar Region
http://whc.unesco.org/en/list/426,,426,51.499722,-0.128611,"Westminster Palace, Westminster Abbey and Saint Margaret's Church","Westminster Palace, Westminster Abbey and Saint Margaret's Church","http://en.wikipedia.org/wiki/St_Margaret%27s,_Westminster",United Kingdom of Great Britain and Northern Ireland,GB,"i,ii,iv",1987,10,"City of Westminster, London, England","City of Westminster, London, England"
http://whc.unesco.org/en/list/486,,486,-15.65,144.966667,Wet Tropics of Queensland,Wet Tropics of Queensland,http://en.wikipedia.org/wiki/Wet_Tropics_of_Queensland,Australia,AU,"vii,viii,ix,x",,894420,S15 39 0 E144 58 0,S15 39 0 E144 58 0
http://whc.unesco.org/en/list/554,,554,27.79222,-114.22778,Whale Sanctuary of El Vizcaino,Whale Sanctuary of El Vizcaino,http://en.wikipedia.org/wiki/El_Vizca%25C3%25ADno_Biosphere_Reserve,Mexico,MX,x,1993,370950,"Basse Californie Sud, Municipality of Mulege","Basse Californie Sud, Municipality of Mulege"
http://whc.unesco.org/en/list/1096,,1096,32.066667,34.783333,White City of Tel-Aviv -- the Modern Movement,White City of Tel-Aviv -- the Modern Movement,http://en.wikipedia.org/wiki/White_City_(Tel_Aviv),Israel,IL,"ii,iv",,140,N32 4 0 E34 46 60,N32 4 0 E34 46 60
http://whc.unesco.org/en/list/633,,633,56.15,40.416667,White Monuments of Vladimir and Suzdal,White Monuments of Vladimir and Suzdal,http://en.wikipedia.org/wiki/White_Monuments_of_Vladimir_and_Suzdal,Russian Federation,RU,"i,ii,iv",1992,,Vladimir region,Vladimir region
http://whc.unesco.org/en/list/32,,32,49.97917,20.06389,Wieliczka Salt Mine,Wieliczka Salt Mine,http://en.wikipedia.org/wiki/Wieliczka_Salt_Mine,Poland,PL,iv,1978,969,"City and County of Wieliczka, Lesser Poland (Malopolska) Voivodship","City and County of Wieliczka, Lesser Poland (Malopolska) Voivodship"
http://whc.unesco.org/en/list/167,,167,-34,143,Willandra Lakes Region,Willandra Lakes Region,http://en.wikipedia.org/wiki/Willandra_Lakes_Region,Australia,AU,"iii,viii",1981,240000,"Balranald and Wentworth shires, New South Wales","Balranald and Wentworth shires, New South Wales"
http://whc.unesco.org/en/list/256,,256,59.358333,-112.293333,Wood Buffalo National Park,Wood Buffalo National Park,http://en.wikipedia.org/wiki/Wood_Buffalo_National_Park,Canada,CA,"vii,ix,x",1983,4480000,Northwest Territories and Alberta,Northwest Territories and Alberta
http://whc.unesco.org/en/list/904,,904,47.820833,24.055833,Wooden Churches of MaramureÅ,Wooden Churches of Maramureş,http://en.wikipedia.org/wiki/Wooden_Churches_of_Maramure%C5%9F,Romania,RO,iv,1999,,"Districts of BÃ¢rsana, Budesti, Desesti, Ieud, Sisesti, Poienile Izei, TÃ¢rgu-Lapus; MaramureÅ County, Region of Transylvania","Districts of BÃ¢rsana, Budesti, Desesti, Ieud, Sisesti, Poienile Izei, TÃ¢rgu-Lapus; MaramureÅ County, Region of Transylvania"
http://whc.unesco.org/en/list/1053,,1053,49.75,21.233333,Wooden Churches of Southern Little Poland,Wooden Churches of Southern Little Poland,http://en.wikipedia.org/wiki/Wooden_Churches_of_Southern_Lesser_Poland,Poland,PL,"iii,iv",2003,8.26,"Gorlice, Nowy Targ, and Bochnia counties, Voivodship of Lesser Poland (Malopolskie); BrzozÃ³w County, Subcarpathian (Podkarpackie) Voivodship","Gorlice, Nowy Targ, and Bochnia counties, Voivodship of Lesser Poland (Malopolskie); BrzozÃ³w County, Subcarpathian (Podkarpackie) Voivodship"
http://whc.unesco.org/en/list/1273,,1273,49.336111,19.558333,Wooden Churches of the Slovak part of the Carpathian Mountain Area,Wooden Churches of the Slovak part of the Carpathian Mountain Area,http://en.wikipedia.org/wiki/Carpathian_Wooden_Churches,Slovakia,SK,"iii,iv",2008,2.56,"PreÅ¡ov, Å½ilina, BanskÃ¡ Bystrica and KoÅ¡ice Regions","PreÅ¡ov, Å½ilina, BanskÃ¡ Bystrica and KoÅ¡ice Regions"
http://whc.unesco.org/en/list/320,,320,41.41338,2.152972,Works of Antoni GaudÃ­,Works of Antoni Gaudí,http://en.wikipedia.org/wiki/Antoni_Gaud%25C3%25AD,Spain,ES,"i,ii,iv",2005,,N41 24 48.168 E2 9 10.699,N41 24 48.168 E2 9 10.699
http://whc.unesco.org/en/list/640,,640,29.33333,110.5,Wulingyuan Scenic and Historic Interest Area,Wulingyuan Scenic and Historic Interest Area,http://en.wikipedia.org/wiki/Wulingyuan,China,CN,vii,1992,26400,"The Wulingyuan District of the City of Dayong, Hunan Province","The Wulingyuan District of the City of Dayong, Hunan Province"
http://whc.unesco.org/en/list/169,,169,49.79278,9.93889,Würzburg Residence with the Court Gardens and Residence Squar,Würzburg Residence with the Court Gardens and Residence Squar,http://en.wikipedia.org/wiki/W%25C3%25BCrzburg_Residence,Germany,DE,"i,iv",1981,15,"District of Lower Franconia, State of Bavaria (Bayern)","District of Lower Franconia, State of Bavaria (Bayern)"
http://whc.unesco.org/en/list/484,,484,36.335,29.32028,Xanthos-Letoon,Xanthos-Letoon,http://en.wikipedia.org/wiki/Xanthos,Turkey,TR,"ii,iii",1988,126,Provinces of MuÄla and Antalya,Provinces of MuÄla and Antalya
http://whc.unesco.org/en/list/662,,662,30.333333,130.533333,Yakushima,Yakushima,http://en.wikipedia.org/wiki/Yakushima,Japan,JP,"vii,ix",1993,10747,"Kamiyaku-cho and Yaku-cho, Kumage-gun Kagoshima Prefecture","Kamiyaku-cho and Yaku-cho, Kumage-gun Kagoshima Prefecture"
http://whc.unesco.org/en/list/28,,28,44.46056,-110.82778,Yellowstone National Park,Yellowstone National Park,http://en.wikipedia.org/wiki/Yellowstone_National_Park,United States of America,US,"vii,viii,ix,x",1978,898349,Northwest corner of the State of Wyoming and relatively small adjacent areas of the States of Montana and Idaho,Northwest corner of the State of Wyoming and relatively small adjacent areas of the States of Montana and Idaho
http://whc.unesco.org/en/list/1114,,1114,36.126667,114.313889,Yin Xu,Yin Xu,http://en.wikipedia.org/wiki/Yinxu,China,CN,"ii,iii,iv,vi",2006,414,Henan Province,Henan Province
http://whc.unesco.org/en/list/308,,308,37.746111,-119.596667,Yosemite National Park,Yosemite National Park,http://en.wikipedia.org/wiki/Yosemite_National_Park,United States of America,US,"vii,viii",1984,308283,California,California
